final_position	id	word	candidate_rank	source	existing_id	lesson_number	category	subcategory	folder	lesson_title
328	4328	指導員		existing	4328	33	Daily Life	Fitness & Gym	fitness	Fitness • Gym
329	4329	体幹		existing	4329	33	Daily Life	Fitness & Gym	fitness	Fitness • Gym
330	4330	効果		existing	4330	33	Daily Life	Fitness & Gym	fitness	Fitness • Gym
331	4331	調理器具		existing	4331	34	Daily Life	Kitchen Equipment	kitchen-equipment	Kitchen Equipment • Cooking Techniques
332	4332	鍋		existing	4332	34	Daily Life	Kitchen Equipment	kitchen-equipment	Kitchen Equipment • Cooking Techniques
333	4333	刃物		existing	4333	34	Daily Life	Kitchen Equipment	kitchen-equipment	Kitchen Equipment • Cooking Techniques
334	4334	炊飯器		existing	4334	34	Daily Life	Kitchen Equipment	kitchen-equipment	Kitchen Equipment • Cooking Techniques
335	4335	解凍		existing	4335	34	Daily Life	Kitchen Equipment	kitchen-equipment	Kitchen Equipment • Cooking Techniques
336	4336	圧力鍋		existing	4336	34	Daily Life	Kitchen Equipment	kitchen-equipment	Kitchen Equipment • Cooking Techniques
337	4337	計量		existing	4337	34	Daily Life	Kitchen Equipment	kitchen-equipment	Kitchen Equipment • Cooking Techniques
338	4338	真空パック		existing	4338	34	Daily Life	Kitchen Equipment	kitchen-equipment	Kitchen Equipment • Cooking Techniques
339	4339	焦げ付く		existing	4339	34	Daily Life	Kitchen Equipment	kitchen-equipment	Kitchen Equipment • Cooking Techniques
340	4340	下ごしらえ		existing	4340	34	Daily Life	Kitchen Equipment	kitchen-equipment	Kitchen Equipment • Cooking Techniques
341	4341	人工知能		existing	4341	35	Technology & Science	Innovation & AI	innovation-ai	Innovation • AI Technology
342	4342	革新		existing	4342	35	Technology & Science	Innovation & AI	innovation-ai	Innovation • AI Technology
343	4343	自動化		existing	4343	35	Technology & Science	Innovation & AI	innovation-ai	Innovation • AI Technology
344	4344	装置		existing	4344	35	Technology & Science	Innovation & AI	innovation-ai	Innovation • AI Technology
345	4345	仮想現実		existing	4345	35	Technology & Science	Innovation & AI	innovation-ai	Innovation • AI Technology
346	4346	先端		existing	4346	35	Technology & Science	Innovation & AI	innovation-ai	Innovation • AI Technology
347	4347	普及		existing	4347	35	Technology & Science	Innovation & AI	innovation-ai	Innovation • AI Technology
348	4348	効率		existing	4348	35	Technology & Science	Innovation & AI	innovation-ai	Innovation • AI Technology
349	4349	継続		existing	4349	35	Technology & Science	Innovation & AI	innovation-ai	Innovation • AI Technology
350	4350	端末		existing	4350	35	Technology & Science	Innovation & AI	innovation-ai	Innovation • AI Technology
351	4351	妊娠		existing	4351	36	Daily Life	Pregnancy & Childbirth	pregnancy	Pregnancy • Childbirth
352	4352	妊婦		existing	4352	36	Daily Life	Pregnancy & Childbirth	pregnancy	Pregnancy • Childbirth
353	4353	出産		existing	4353	36	Daily Life	Pregnancy & Childbirth	pregnancy	Pregnancy • Childbirth
354	4354	陣痛		existing	4354	36	Daily Life	Pregnancy & Childbirth	pregnancy	Pregnancy • Childbirth
355	4355	育児休暇		existing	4355	36	Daily Life	Pregnancy & Childbirth	pregnancy	Pregnancy • Childbirth
356	4356	母乳		existing	4356	36	Daily Life	Pregnancy & Childbirth	pregnancy	Pregnancy • Childbirth
357	4357	胎児		existing	4357	36	Daily Life	Pregnancy & Childbirth	pregnancy	Pregnancy • Childbirth
358	4358	検診		existing	4358	36	Daily Life	Pregnancy & Childbirth	pregnancy	Pregnancy • Childbirth
359	4359	予定日		existing	4359	36	Daily Life	Pregnancy & Childbirth	pregnancy	Pregnancy • Childbirth
360	4360	産休		existing	4360	36	Daily Life	Pregnancy & Childbirth	pregnancy	Pregnancy • Childbirth
361	4361	不動産		existing	4361	37	Daily Life	Real Estate	real-estate	Real Estate • Home Buying
362	4362	仲介		existing	4362	37	Daily Life	Real Estate	real-estate	Real Estate • Home Buying
363	4363	物件		existing	4363	37	Daily Life	Real Estate	real-estate	Real Estate • Home Buying
364	4364	内見		existing	4364	37	Daily Life	Real Estate	real-estate	Real Estate • Home Buying
365	4365	頭金		existing	4365	37	Daily Life	Real Estate	real-estate	Real Estate • Home Buying
366	4366	住宅ローン		existing	4366	37	Daily Life	Real Estate	real-estate	Real Estate • Home Buying
367	4367	登記		existing	4367	37	Daily Life	Real Estate	real-estate	Real Estate • Home Buying
368	4368	名義		existing	4368	37	Daily Life	Real Estate	real-estate	Real Estate • Home Buying
369	4369	築年数		existing	4369	37	Daily Life	Real Estate	real-estate	Real Estate • Home Buying
370	4370	間取り		existing	4370	37	Daily Life	Real Estate	real-estate	Real Estate • Home Buying
371	4371	運転免許		existing	4371	38	Daily Life	Traffic & Driving	traffic-driving	Traffic • Driving
372	4372	交通違反		existing	4372	38	Daily Life	Traffic & Driving	traffic-driving	Traffic • Driving
373	4373	駐車違反		existing	4373	38	Daily Life	Traffic & Driving	traffic-driving	Traffic • Driving
374	4374	取り締まり		existing	4374	38	Daily Life	Traffic & Driving	traffic-driving	Traffic • Driving
375	4375	速度違反		existing	4375	38	Daily Life	Traffic & Driving	traffic-driving	Traffic • Driving
376	4376	標識		existing	4376	38	Daily Life	Traffic & Driving	traffic-driving	Traffic • Driving
377	4377	踏切		existing	4377	38	Daily Life	Traffic & Driving	traffic-driving	Traffic • Driving
378	4378	横断歩道		existing	4378	38	Daily Life	Traffic & Driving	traffic-driving	Traffic • Driving
379	4379	追い越し		existing	4379	38	Daily Life	Traffic & Driving	traffic-driving	Traffic • Driving
380	4380	接触事故		existing	4380	38	Daily Life	Traffic & Driving	traffic-driving	Traffic • Driving
381	4381	議事録		existing	4381	39	Work & Business	Office & Meetings	office-meetings	Office Equipment • Meetings
382	4382	出席		existing	4382	39	Work & Business	Office & Meetings	office-meetings	Office Equipment • Meetings
383	4383	欠席		existing	4383	39	Work & Business	Office & Meetings	office-meetings	Office Equipment • Meetings
384	4384	議題		existing	4384	39	Work & Business	Office & Meetings	office-meetings	Office Equipment • Meetings
385	4385	発言		existing	4385	39	Work & Business	Office & Meetings	office-meetings	Office Equipment • Meetings
386	4386	共有		existing	4386	39	Work & Business	Office & Meetings	office-meetings	Office Equipment • Meetings
387	4387	進行		existing	4387	39	Work & Business	Office & Meetings	office-meetings	Office Equipment • Meetings
388	4388	司会		existing	4388	39	Work & Business	Office & Meetings	office-meetings	Office Equipment • Meetings
389	4389	延期		existing	4389	39	Work & Business	Office & Meetings	office-meetings	Office Equipment • Meetings
390	4390	資料共有		existing	4390	39	Work & Business	Office & Meetings	office-meetings	Office Equipment • Meetings
391	4391	寄付		existing	4391	40	Daily Life	Volunteering & Charity	volunteering	Volunteering • Charity
392	4392	募金		existing	4392	40	Daily Life	Volunteering & Charity	volunteering	Volunteering • Charity
393	4393	奉仕活動		existing	4393	40	Daily Life	Volunteering & Charity	volunteering	Volunteering • Charity
394	4394	支援団体		existing	4394	40	Daily Life	Volunteering & Charity	volunteering	Volunteering • Charity
395	4395	恩恵		existing	4395	40	Daily Life	Volunteering & Charity	volunteering	Volunteering • Charity
396	4396	貢献		existing	4396	40	Daily Life	Volunteering & Charity	volunteering	Volunteering • Charity
397	4397	貧困		existing	4397	40	Daily Life	Volunteering & Charity	volunteering	Volunteering • Charity
398	4398	困っている人		existing	4398	40	Daily Life	Volunteering & Charity	volunteering	Volunteering • Charity
399	4399	施設訪問		existing	4399	40	Daily Life	Volunteering & Charity	volunteering	Volunteering • Charity
400	4400	無償		existing	4400	40	Daily Life	Volunteering & Charity	volunteering	Volunteering • Charity
401	4401	高齢		existing	4401	41	Daily Life	Aging & Elder Care	elder-care	Aging • Elder Care
402	4402	衰える		existing	4402	41	Daily Life	Aging & Elder Care	elder-care	Aging • Elder Care
403	4403	認知症		existing	4403	41	Daily Life	Aging & Elder Care	elder-care	Aging • Elder Care
404	4404	介護施設		existing	4404	41	Daily Life	Aging & Elder Care	elder-care	Aging • Elder Care
405	4405	寿命		existing	4405	41	Daily Life	Aging & Elder Care	elder-care	Aging • Elder Care
406	4406	孤独		existing	4406	41	Daily Life	Aging & Elder Care	elder-care	Aging • Elder Care
407	4407	独居		existing	4407	41	Daily Life	Aging & Elder Care	elder-care	Aging • Elder Care
408	4408	看護		existing	4408	41	Daily Life	Aging & Elder Care	elder-care	Aging • Elder Care
409	4409	見守る		existing	4409	41	Daily Life	Aging & Elder Care	elder-care	Aging • Elder Care
410	4410	延命		existing	4410	41	Daily Life	Aging & Elder Care	elder-care	Aging • Elder Care
411	4411	結婚式		existing	4411	42	Daily Life	Weddings & Ceremonies	weddings	Weddings • Ceremonies
412	4412	披露宴		existing	4412	42	Daily Life	Weddings & Ceremonies	weddings	Weddings • Ceremonies
413	4413	新郎新婦		existing	4413	42	Daily Life	Weddings & Ceremonies	weddings	Weddings • Ceremonies
414	4414	祝儀		existing	4414	42	Daily Life	Weddings & Ceremonies	weddings	Weddings • Ceremonies
415	4415	誓いの言葉		existing	4415	42	Daily Life	Weddings & Ceremonies	weddings	Weddings • Ceremonies
416	4416	仲人		existing	4416	42	Daily Life	Weddings & Ceremonies	weddings	Weddings • Ceremonies
417	4417	招待状		existing	4417	42	Daily Life	Weddings & Ceremonies	weddings	Weddings • Ceremonies
418	4418	乾杯		existing	4418	42	Daily Life	Weddings & Ceremonies	weddings	Weddings • Ceremonies
419	4419	式場		existing	4419	42	Daily Life	Weddings & Ceremonies	weddings	Weddings • Ceremonies
420	4420	祝う		existing	4420	42	Daily Life	Weddings & Ceremonies	weddings	Weddings • Ceremonies
421	4421	接客		existing	4421	43	Daily Life	Retail & Customer Service	retail	Retail • Customer Service
422	4422	陳列		existing	4422	43	Daily Life	Retail & Customer Service	retail	Retail • Customer Service
423	4423	棚卸し		existing	4423	43	Daily Life	Retail & Customer Service	retail	Retail • Customer Service
424	4424	在庫確認		existing	4424	43	Daily Life	Retail & Customer Service	retail	Retail • Customer Service
425	4425	発注		existing	4425	43	Daily Life	Retail & Customer Service	retail	Retail • Customer Service
426	4426	返金		existing	4426	43	Daily Life	Retail & Customer Service	retail	Retail • Customer Service
427	4427	交換		existing	4427	43	Daily Life	Retail & Customer Service	retail	Retail • Customer Service
428	4428	苦情		existing	4428	43	Daily Life	Retail & Customer Service	retail	Retail • Customer Service
429	4429	対応		existing	4429	43	Daily Life	Retail & Customer Service	retail	Retail • Customer Service
430	4430	常連客		existing	4430	43	Daily Life	Retail & Customer Service	retail	Retail • Customer Service
431	4431	語学留学		existing	4431	44	Daily Life	Language Learning	language-learning	Language Learning • Study Abroad
432	4432	習得		existing	4432	44	Daily Life	Language Learning	language-learning	Language Learning • Study Abroad
433	4433	発音		existing	4433	44	Daily Life	Language Learning	language-learning	Language Learning • Study Abroad
434	4434	通訳		existing	4434	44	Daily Life	Language Learning	language-learning	Language Learning • Study Abroad
435	4435	翻訳		existing	4435	44	Daily Life	Language Learning	language-learning	Language Learning • Study Abroad
436	4436	滞在		existing	4436	44	Daily Life	Language Learning	language-learning	Language Learning • Study Abroad
437	4437	現地		existing	4437	44	Daily Life	Language Learning	language-learning	Language Learning • Study Abroad
438	4438	上達		existing	4438	44	Daily Life	Language Learning	language-learning	Language Learning • Study Abroad
439	4439	語彙		existing	4439	44	Daily Life	Language Learning	language-learning	Language Learning • Study Abroad
440	4440	母語		existing	4440	44	Daily Life	Language Learning	language-learning	Language Learning • Study Abroad
441	4441	優先順位		existing	4441	45	Work & Business	Time Management	time-management	Time Management • Productivity
442	4442	締め切り		existing	4442	45	Work & Business	Time Management	time-management	Time Management • Productivity
443	4443	達成		existing	4443	45	Work & Business	Time Management	time-management	Time Management • Productivity
444	4444	先延ばし		existing	4444	45	Work & Business	Time Management	time-management	Time Management • Productivity
445	4445	無駄		existing	4445	45	Work & Business	Time Management	time-management	Time Management • Productivity
446	4446	効率化		existing	4446	45	Work & Business	Time Management	time-management	Time Management • Productivity
447	4447	習慣化		existing	4447	45	Work & Business	Time Management	time-management	Time Management • Productivity
448	4448	集中力		existing	4448	45	Work & Business	Time Management	time-management	Time Management • Productivity
449	4449	計画的		existing	4449	45	Work & Business	Time Management	time-management	Time Management • Productivity
450	4450	余裕		existing	4450	45	Work & Business	Time Management	time-management	Time Management • Productivity
451	4451	葬式		existing	4451	46	Society & Public Affairs	Funerals & Bereavement	funerals	Funerals • Bereavement
452	4452	喪服		existing	4452	46	Society & Public Affairs	Funerals & Bereavement	funerals	Funerals • Bereavement
453	4453	遺族		existing	4453	46	Society & Public Affairs	Funerals & Bereavement	funerals	Funerals • Bereavement
454	4454	弔問		existing	4454	46	Society & Public Affairs	Funerals & Bereavement	funerals	Funerals • Bereavement
455	4455	香典		existing	4455	46	Society & Public Affairs	Funerals & Bereavement	funerals	Funerals • Bereavement
